ISBN,Book-Title,Book-Author,Year-Of-Publication,Publisher,Image-URL-S,Image-URL-M,Image-URL-L
2000002654,Marketing Analytics,Jonathan Benson,1999,Campbell Group,http://images.amazon.com/images/P/2000002654.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002654.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002654.01.LZZZZZZZ.jpg
2000002655,Brand Management,Eric Chase,2024,Herman-Smith,http://images.amazon.com/images/P/2000002655.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002655.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002655.01.LZZZZZZZ.jpg
2000002656,Deep Learning Foundations,James Hernandez,2023,Stewart Inc,http://images.amazon.com/images/P/2000002656.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002656.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002656.01.LZZZZZZZ.jpg
2000002657,Digital Media Processing,Michelle Dunlap,2023,Miller-Nolan,http://images.amazon.com/images/P/2000002657.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002657.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002657.01.LZZZZZZZ.jpg
2000002658,Brand Management,Scott Garrett,1993,Gonzalez Group,http://images.amazon.com/images/P/2000002658.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002658.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002658.01.LZZZZZZZ.jpg
2000002659,Project Management Essentials,Sarah Wells,1993,Cox and Sons,http://images.amazon.com/images/P/2000002659.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002659.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002659.01.LZZZZZZZ.jpg
2000002660,Global Economic Trends,Kevin Wright,1996,Bell Group,http://images.amazon.com/images/P/2000002660.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002660.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002660.01.LZZZZZZZ.jpg
2000002661,Digital Marketing Guide,Ashley Mendoza,1997,"Glass, Johnson and Kim",http://images.amazon.com/images/P/2000002661.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002661.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002661.01.LZZZZZZZ.jpg
2000002662,Neural Networks in Practice,Eileen Lee,2011,"Powell, Williams and Peterson",http://images.amazon.com/images/P/2000002662.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002662.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002662.01.LZZZZZZZ.jpg
2000002663,Discrete Mathematics Essentials,Karen Hendricks,2003,"Mcgee, Bell and Pacheco",http://images.amazon.com/images/P/2000002663.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002663.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002663.01.LZZZZZZZ.jpg
2000002664,Statistics in Data Science,Joshua Griffin,1991,Osborne-Campos,http://images.amazon.com/images/P/2000002664.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002664.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002664.01.LZZZZZZZ.jpg
2000002665,Statistics in Data Science,Debra Parker,1991,Sanchez and Sons,http://images.amazon.com/images/P/2000002665.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002665.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002665.01.LZZZZZZZ.jpg
2000002666,Leadership Strategies,Jessica Heath,2002,Griffin LLC,http://images.amazon.com/images/P/2000002666.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002666.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002666.01.LZZZZZZZ.jpg
2000002667,Audio-Visual Systems,Grace Kim,2021,"Kelly, Taylor and Cooper",http://images.amazon.com/images/P/2000002667.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002667.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002667.01.LZZZZZZZ.jpg
2000002668,Introduction to Multimedia,Louis Castro,2024,Parker-Dyer,http://images.amazon.com/images/P/2000002668.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002668.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002668.01.LZZZZZZZ.jpg
2000002669,Digital Marketing Guide,Richard Roberts DVM,1990,Graves-Patel,http://images.amazon.com/images/P/2000002669.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002669.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002669.01.LZZZZZZZ.jpg
2000002670,Brand Management,Jeffrey Turner,1992,"Mcpherson, Griffin and Fritz",http://images.amazon.com/images/P/2000002670.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002670.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002670.01.LZZZZZZZ.jpg
2000002671,Organizational Behavior,Jennifer Mitchell,2016,"Rosario, Monroe and Ross",http://images.amazon.com/images/P/2000002671.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002671.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002671.01.LZZZZZZZ.jpg
2000002672,Consumer Behavior,Pamela Neal,2012,Welch-Velez,http://images.amazon.com/images/P/2000002672.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002672.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002672.01.LZZZZZZZ.jpg
2000002673,Design Patterns Demystified,Sarah Barton,2004,Jackson-Hall,http://images.amazon.com/images/P/2000002673.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002673.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002673.01.LZZZZZZZ.jpg
2000002674,Procedural Modeling,Jennifer George,2021,Atkinson LLC,http://images.amazon.com/images/P/2000002674.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002674.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002674.01.LZZZZZZZ.jpg
2000002675,Digital Marketing Guide,Kristopher Franklin,2014,Carlson Inc,http://images.amazon.com/images/P/2000002675.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002675.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002675.01.LZZZZZZZ.jpg
2000002676,Organizational Behavior,Kyle Andrade,2023,"Reeves, Singh and Murphy",http://images.amazon.com/images/P/2000002676.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002676.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002676.01.LZZZZZZZ.jpg
2000002677,Statistics in Data Science,Raymond Campos,1993,Smith Group,http://images.amazon.com/images/P/2000002677.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002677.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002677.01.LZZZZZZZ.jpg
2000002678,Blender Mastery,Paul Ruiz,1997,Moore-Gonzales,http://images.amazon.com/images/P/2000002678.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002678.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002678.01.LZZZZZZZ.jpg
2000002679,Neural Networks in Practice,Henry Smith,2006,Morrison and Sons,http://images.amazon.com/images/P/2000002679.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002679.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002679.01.LZZZZZZZ.jpg
2000002680,Interactive Media,Lindsay Carr,2003,Mejia-Elliott,http://images.amazon.com/images/P/2000002680.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002680.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002680.01.LZZZZZZZ.jpg
2000002681,Reinforcement Learning Explained,Steve Mcneil,2013,Reed LLC,http://images.amazon.com/images/P/2000002681.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002681.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002681.01.LZZZZZZZ.jpg
2000002682,DevOps in Action,Lindsey Wilson,2010,Galloway PLC,http://images.amazon.com/images/P/2000002682.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002682.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002682.01.LZZZZZZZ.jpg
2000002683,Brand Management,Jaime Oliver,2010,"Flores, Gray and Robinson",http://images.amazon.com/images/P/2000002683.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002683.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002683.01.LZZZZZZZ.jpg
2000002684,Advanced Networking Techniques,Lisa Drake,2009,Mccoy-Martinez,http://images.amazon.com/images/P/2000002684.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002684.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002684.01.LZZZZZZZ.jpg
2000002685,Game Theory for Business,Sarah Matthews,2016,"Anderson, Rodriguez and Wilson",http://images.amazon.com/images/P/2000002685.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002685.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002685.01.LZZZZZZZ.jpg
2000002686,Operations Management,Johnny Miller,2011,Hanna-Brock,http://images.amazon.com/images/P/2000002686.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002686.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002686.01.LZZZZZZZ.jpg
2000002687,Project Management Essentials,Teresa Walker,2004,Collier-Chen,http://images.amazon.com/images/P/2000002687.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002687.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002687.01.LZZZZZZZ.jpg
2000002688,Clean Code Practices,Kelly Wolfe,1997,"Collins, Smith and Wells",http://images.amazon.com/images/P/2000002688.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002688.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002688.01.LZZZZZZZ.jpg
2000002689,Operations Management,Caitlin Ellis,2018,Watson-Ellison,http://images.amazon.com/images/P/2000002689.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002689.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002689.01.LZZZZZZZ.jpg
2000002690,Design Patterns Demystified,Aaron Klein,2017,Rodriguez and Sons,http://images.amazon.com/images/P/2000002690.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002690.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002690.01.LZZZZZZZ.jpg
2000002691,Interactive Media,Kevin Casey,2004,Smith and Sons,http://images.amazon.com/images/P/2000002691.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002691.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002691.01.LZZZZZZZ.jpg
2000002692,Internet of Things Security,Grant Williams,2005,Sandoval-Hill,http://images.amazon.com/images/P/2000002692.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002692.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002692.01.LZZZZZZZ.jpg
2000002693,Advanced Networking Techniques,Michael Johnson,1997,Romero Group,http://images.amazon.com/images/P/2000002693.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002693.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002693.01.LZZZZZZZ.jpg
2000002694,Design Patterns Demystified,Michelle Weaver DVM,2015,Paul Inc,http://images.amazon.com/images/P/2000002694.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002694.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002694.01.LZZZZZZZ.jpg
2000002695,Operations Management,Steven Sellers,2000,Tyler-King,http://images.amazon.com/images/P/2000002695.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002695.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002695.01.LZZZZZZZ.jpg
2000002696,Audio-Visual Systems,Tiffany Hardy,2014,Anderson-Villarreal,http://images.amazon.com/images/P/2000002696.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002696.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002696.01.LZZZZZZZ.jpg
2000002697,Discrete Mathematics Essentials,Veronica Mitchell DVM,2012,Lane Ltd,http://images.amazon.com/images/P/2000002697.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002697.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002697.01.LZZZZZZZ.jpg
2000002698,Network Protocols Deep Dive,Deborah Norris,1993,Garcia-Brown,http://images.amazon.com/images/P/2000002698.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002698.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002698.01.LZZZZZZZ.jpg
2000002699,Brand Management,Nicole Baker,2011,Graves-Russell,http://images.amazon.com/images/P/2000002699.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002699.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002699.01.LZZZZZZZ.jpg
2000002700,Deep Learning Foundations,Kristopher Boyd,2002,Chapman-Jones,http://images.amazon.com/images/P/2000002700.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002700.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002700.01.LZZZZZZZ.jpg
2000002701,Blender Mastery,Diana Simmons,1991,Landry and Sons,http://images.amazon.com/images/P/2000002701.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002701.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002701.01.LZZZZZZZ.jpg
2000002702,Agile Methodologies,Mrs. Claire Oconnor,2009,"Burke, King and Walker",http://images.amazon.com/images/P/2000002702.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002702.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002702.01.LZZZZZZZ.jpg
2000002703,Project Management Essentials,Brent Harrell,1991,Miller-Coleman,http://images.amazon.com/images/P/2000002703.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002703.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002703.01.LZZZZZZZ.jpg
2000002704,Advanced Networking Techniques,Stacy Perry,2002,Jones-Howe,http://images.amazon.com/images/P/2000002704.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002704.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002704.01.LZZZZZZZ.jpg
2000002705,Marketing Analytics,George Fischer,2002,"Black, Allen and Lee",http://images.amazon.com/images/P/2000002705.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002705.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002705.01.LZZZZZZZ.jpg
2000002706,Project Management Essentials,Mrs. Deborah Malone,2017,"Turner, Nelson and Garza",http://images.amazon.com/images/P/2000002706.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002706.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002706.01.LZZZZZZZ.jpg
2000002707,DevOps in Action,Ariel Gates,2002,Barker-Sutton,http://images.amazon.com/images/P/2000002707.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002707.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002707.01.LZZZZZZZ.jpg
2000002708,Advanced Networking Techniques,James Hernandez,2020,Cochran-Ryan,http://images.amazon.com/images/P/2000002708.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002708.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002708.01.LZZZZZZZ.jpg
2000002709,Internet of Things Security,Crystal Warner,1994,Roberts-Norman,http://images.amazon.com/images/P/2000002709.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002709.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002709.01.LZZZZZZZ.jpg
2000002710,Brand Management,Russell Foster,2007,Singh Group,http://images.amazon.com/images/P/2000002710.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002710.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002710.01.LZZZZZZZ.jpg
2000002711,Global Economic Trends,Alexander Johnson,2005,Delgado-Ward,http://images.amazon.com/images/P/2000002711.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002711.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002711.01.LZZZZZZZ.jpg
2000002712,3D Design Fundamentals,Wendy Bell,2020,Henry and Sons,http://images.amazon.com/images/P/2000002712.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002712.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002712.01.LZZZZZZZ.jpg
2000002713,Microeconomics Simplified,George Thompson,1994,Taylor and Sons,http://images.amazon.com/images/P/2000002713.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002713.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002713.01.LZZZZZZZ.jpg
2000002714,Game Theory for Business,Christina Copeland MD,1994,"Morrison, Arnold and Callahan",http://images.amazon.com/images/P/2000002714.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002714.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002714.01.LZZZZZZZ.jpg
2000002715,Digital Marketing Guide,Mrs. Shannon Jimenez DVM,2024,Downs PLC,http://images.amazon.com/images/P/2000002715.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002715.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002715.01.LZZZZZZZ.jpg
2000002716,Consumer Behavior,Christina Moody,2018,Fletcher-Grimes,http://images.amazon.com/images/P/2000002716.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002716.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002716.01.LZZZZZZZ.jpg
2000002717,Project Management Essentials,Richard Rodriguez,2014,Burton Group,http://images.amazon.com/images/P/2000002717.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002717.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002717.01.LZZZZZZZ.jpg
2000002718,Clean Code Practices,Cindy Carr,2022,"Campos, Lyons and Valentine",http://images.amazon.com/images/P/2000002718.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002718.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002718.01.LZZZZZZZ.jpg
2000002719,Cybersecurity Principles,Adriana Hunter,2009,Bell-Murphy,http://images.amazon.com/images/P/2000002719.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002719.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002719.01.LZZZZZZZ.jpg
2000002720,Clean Code Practices,Dr. Richard Yoder,2018,Grant Group,http://images.amazon.com/images/P/2000002720.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002720.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002720.01.LZZZZZZZ.jpg
2000002721,Game Asset Creation,Jessica Murray,2020,"Woodward, Murphy and Mckinney",http://images.amazon.com/images/P/2000002721.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002721.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002721.01.LZZZZZZZ.jpg
2000002722,Consumer Behavior,Jeffrey Kane,1999,"Fernandez, Peterson and Lopez",http://images.amazon.com/images/P/2000002722.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002722.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002722.01.LZZZZZZZ.jpg
2000002723,Procedural Modeling,Shirley Brown,2005,"Reilly, Garner and Parks",http://images.amazon.com/images/P/2000002723.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002723.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002723.01.LZZZZZZZ.jpg
2000002724,Advanced Networking Techniques,Matthew Castillo,2003,"Harris, Griffin and Wang",http://images.amazon.com/images/P/2000002724.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002724.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002724.01.LZZZZZZZ.jpg
2000002725,Consumer Behavior,Ryan Holmes,1997,"Meyer, Barber and Hall",http://images.amazon.com/images/P/2000002725.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002725.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002725.01.LZZZZZZZ.jpg
2000002726,Digital Marketing Guide,Mark Carter,1990,Garcia Ltd,http://images.amazon.com/images/P/2000002726.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002726.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002726.01.LZZZZZZZ.jpg
2000002727,Operations Management,Natasha King,1998,Dyer Inc,http://images.amazon.com/images/P/2000002727.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002727.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002727.01.LZZZZZZZ.jpg
2000002728,Marketing Analytics,Zachary Duncan,2022,Harris Inc,http://images.amazon.com/images/P/2000002728.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002728.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002728.01.LZZZZZZZ.jpg
2000002729,Consumer Behavior,Natasha Bolton,2010,Haynes Ltd,http://images.amazon.com/images/P/2000002729.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002729.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002729.01.LZZZZZZZ.jpg
2000002730,Design Patterns Demystified,Thomas Rodriguez,2020,Smith-Marshall,http://images.amazon.com/images/P/2000002730.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002730.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002730.01.LZZZZZZZ.jpg
2000002731,Advanced Networking Techniques,Ryan Carr,1999,"Green, Jones and Jones",http://images.amazon.com/images/P/2000002731.01.THUMBZZZ.jpg,http://images.amazon.com/images/P/2000002731.01.MZZZZZZZ.jpg,http://images.amazon.com/images/P/2000002731.01.LZZZZZZZ.jpg
